"forecast_date","target","target_end_date","location","type","quantile","value"
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","42","quantile",0.95,19.85
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","42","quantile",0.975,21.65
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","42","quantile",0.99,22.685
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","42","point",NA,18
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","44","quantile",0.01,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","44","quantile",0.025,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","44","quantile",0.05,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","44","quantile",0.1,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","44","quantile",0.15,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","44","quantile",0.2,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","44","quantile",0.25,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","44","quantile",0.3,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","44","quantile",0.35,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","44","quantile",0.4,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","44","quantile",0.45,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","44","quantile",0.5,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","44","quantile",0.55,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","44","quantile",0.6,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","44","quantile",0.65,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","44","quantile",0.7,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","44","quantile",0.75,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","44","quantile",0.8,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","44","quantile",0.85,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","44","quantile",0.9,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","44","quantile",0.95,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","44","quantile",0.975,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","44","quantile",0.99,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","44","point",NA,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","44","quantile",0.01,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","44","quantile",0.025,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","44","quantile",0.05,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","44","quantile",0.1,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","44","quantile",0.15,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","44","quantile",0.2,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","44","quantile",0.25,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","44","quantile",0.3,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","44","quantile",0.35,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","44","quantile",0.4,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","44","quantile",0.45,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","44","quantile",0.5,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","44","quantile",0.55,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","44","quantile",0.6,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","44","quantile",0.65,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","44","quantile",0.7,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","44","quantile",0.75,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","44","quantile",0.8,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","44","quantile",0.85,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","44","quantile",0.9,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","44","quantile",0.95,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","44","quantile",0.975,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","44","quantile",0.99,0
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","44","point",NA,0
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","44","quantile",0.01,0
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","44","quantile",0.025,0
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","44","quantile",0.05,0
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","44","quantile",0.1,0
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","44","quantile",0.15,0
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","44","quantile",0.2,0
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","44","quantile",0.25,0
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","44","quantile",0.3,0
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","44","quantile",0.35,0
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","44","quantile",0.4,0
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","44","quantile",0.45,0
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","44","quantile",0.5,0
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","44","quantile",0.55,0
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","44","quantile",0.6,0
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","44","quantile",0.65,0
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","44","quantile",0.7,0
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","44","quantile",0.75,0
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","44","quantile",0.8,0
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","44","quantile",0.85,0
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","44","quantile",0.9,0
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","44","quantile",0.95,0
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","44","quantile",0.975,0
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","44","quantile",0.99,0
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","44","point",NA,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","44","quantile",0.01,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","44","quantile",0.025,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","44","quantile",0.05,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","44","quantile",0.1,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","44","quantile",0.15,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","44","quantile",0.2,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","44","quantile",0.25,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","44","quantile",0.3,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","44","quantile",0.35,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","44","quantile",0.4,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","44","quantile",0.45,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","44","quantile",0.5,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","44","quantile",0.55,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","44","quantile",0.6,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","44","quantile",0.65,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","44","quantile",0.7,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","44","quantile",0.75,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","44","quantile",0.8,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","44","quantile",0.85,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","44","quantile",0.9,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","44","quantile",0.95,0.2125
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","44","quantile",0.975,0.6625
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","44","quantile",0.99,0.92125
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","44","point",NA,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","45","quantile",0.01,2.07875
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","45","quantile",0.025,2.3375
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","45","quantile",0.05,2.7875
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","45","quantile",0.1,3
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","45","quantile",0.15,3
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","45","quantile",0.2,3
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","45","quantile",0.25,3
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","45","quantile",0.3,3
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","45","quantile",0.35,3
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","45","quantile",0.4,3.025
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","45","quantile",0.45,3.33125
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","45","quantile",0.5,3.5
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","45","quantile",0.55,3.66875
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","45","quantile",0.6,3.975
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","45","quantile",0.65,4
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","45","quantile",0.7,4
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","45","quantile",0.75,4
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","45","quantile",0.8,4
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","45","quantile",0.85,4
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","45","quantile",0.9,4
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","45","quantile",0.95,4.2125
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","45","quantile",0.975,4.6625
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","45","quantile",0.99,4.92125
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","45","point",NA,3
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","45","quantile",0.01,2
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","45","quantile",0.025,2
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","45","quantile",0.05,2
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","45","quantile",0.1,2.2375
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","45","quantile",0.15,2.6875
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","45","quantile",0.2,3.1375
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","45","quantile",0.25,3.5875
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","45","quantile",0.3,3.9625
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","45","quantile",0.35,4
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","45","quantile",0.4,4
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","45","quantile",0.45,4
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","45","quantile",0.5,4
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","45","quantile",0.55,4
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","45","quantile",0.6,4
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","45","quantile",0.65,4
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","45","quantile",0.7,4
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","45","quantile",0.75,4
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","45","quantile",0.8,4
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","45","quantile",0.85,4.3125
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","45","quantile",0.9,4.7625
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","45","quantile",0.95,6.0625
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","45","quantile",0.975,8.3125
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","45","quantile",0.99,9.60625
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","45","point",NA,3
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","45","quantile",0.01,2
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","45","quantile",0.025,2
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","45","quantile",0.05,2
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","45","quantile",0.1,2.2375
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","45","quantile",0.15,2.6875
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","45","quantile",0.2,3
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","45","quantile",0.25,3
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","45","quantile",0.3,3
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","45","quantile",0.35,3
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","45","quantile",0.4,3.025
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","45","quantile",0.45,3.33125
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","45","quantile",0.5,3.5
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","45","quantile",0.55,3.66875
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","45","quantile",0.6,3.975
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","45","quantile",0.65,4
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","45","quantile",0.7,4
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","45","quantile",0.75,4
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","45","quantile",0.8,4
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","45","quantile",0.85,4.3125
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","45","quantile",0.9,4.7625
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","45","quantile",0.95,5.6375
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","45","quantile",0.975,6.9875
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","45","quantile",0.99,7.76375
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","45","point",NA,3
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","45","quantile",0.01,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","45","quantile",0.025,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","45","quantile",0.05,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","45","quantile",0.1,0.2375
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","45","quantile",0.15,0.6875
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","45","quantile",0.2,1
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","45","quantile",0.25,1
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","45","quantile",0.3,1
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","45","quantile",0.35,1
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","45","quantile",0.4,1
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","45","quantile",0.45,1
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","45","quantile",0.5,1
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","45","quantile",0.55,1
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","45","quantile",0.6,1
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","45","quantile",0.65,1
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","45","quantile",0.7,1.0375
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","45","quantile",0.75,1.4125
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","45","quantile",0.8,1.8625
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","45","quantile",0.85,2.3125
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","45","quantile",0.9,2.7625
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","45","quantile",0.95,3
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","45","quantile",0.975,3
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","45","quantile",0.99,3
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","45","point",NA,1
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","46","quantile",0.01,4
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","46","quantile",0.025,4
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","46","quantile",0.05,4
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","46","quantile",0.1,4
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","46","quantile",0.15,4
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","46","quantile",0.2,4
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","46","quantile",0.25,4
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","46","quantile",0.3,4
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","46","quantile",0.35,4
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","46","quantile",0.4,4
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","46","quantile",0.45,4
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","46","quantile",0.5,4
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","46","quantile",0.55,4
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","46","quantile",0.6,4
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","46","quantile",0.65,4
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","46","quantile",0.7,4
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","46","quantile",0.75,4
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","46","quantile",0.8,4
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","46","quantile",0.85,4.9375
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","46","quantile",0.9,6.2875
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","46","quantile",0.95,7.6375
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","46","quantile",0.975,8.9875
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","46","quantile",0.99,9.76375
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","46","point",NA,4
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","46","quantile",0.01,1
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","46","quantile",0.025,1
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","46","quantile",0.05,1
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","46","quantile",0.1,1
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","46","quantile",0.15,1
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","46","quantile",0.2,1
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","46","quantile",0.25,1
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","46","quantile",0.3,1
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","46","quantile",0.35,1
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","46","quantile",0.4,1.025
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","46","quantile",0.45,1.33125
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","46","quantile",0.5,1.5
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","46","quantile",0.55,1.66875
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","46","quantile",0.6,1.975
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","46","quantile",0.65,2
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","46","quantile",0.7,2
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","46","quantile",0.75,2
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","46","quantile",0.8,2
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","46","quantile",0.85,2
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","46","quantile",0.9,2
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","46","quantile",0.95,2
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","46","quantile",0.975,2
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","46","quantile",0.99,2
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","46","point",NA,1
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","46","quantile",0.01,2
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","46","quantile",0.025,2
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","46","quantile",0.05,2
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","46","quantile",0.1,2
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","46","quantile",0.15,2
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","46","quantile",0.2,2
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","46","quantile",0.25,2
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","46","quantile",0.3,2
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","46","quantile",0.35,2
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","46","quantile",0.4,2
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","46","quantile",0.45,2
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","46","quantile",0.5,2
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","46","quantile",0.55,2
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","46","quantile",0.6,2
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","46","quantile",0.65,2
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","46","quantile",0.7,2
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","46","quantile",0.75,2
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","46","quantile",0.8,2
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","46","quantile",0.85,2.3125
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","46","quantile",0.9,2.7625
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","46","quantile",0.95,3.2125
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","46","quantile",0.975,3.6625
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","46","quantile",0.99,3.92125
2022-01-17,"3 wk ahead inc flu hosp	","2022-02-06","46","point",NA,2
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","46","quantile",0.01,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","46","quantile",0.025,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","46","quantile",0.05,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","46","quantile",0.1,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","46","quantile",0.15,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","46","quantile",0.2,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","46","quantile",0.25,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","46","quantile",0.3,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","46","quantile",0.35,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","46","quantile",0.4,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","46","quantile",0.45,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","46","quantile",0.5,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","46","quantile",0.55,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","46","quantile",0.6,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","46","quantile",0.65,0
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","46","quantile",0.7,0.0375
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","46","quantile",0.75,0.4125
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","46","quantile",0.8,0.8625
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","46","quantile",0.85,1
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","46","quantile",0.9,1
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","46","quantile",0.95,1.2125
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","46","quantile",0.975,1.6625
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","46","quantile",0.99,1.92125
2022-01-17,"4 wk ahead inc flu hosp	","2022-02-13","46","point",NA,0
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","47","quantile",0.01,3.23625
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","47","quantile",0.025,4.0125
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","47","quantile",0.05,5.3625
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","47","quantile",0.1,6.2375
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","47","quantile",0.15,6.6875
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","47","quantile",0.2,7
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","47","quantile",0.25,7
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","47","quantile",0.3,7
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","47","quantile",0.35,7
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","47","quantile",0.4,7.025
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","47","quantile",0.45,7.33125
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","47","quantile",0.5,7.5
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","47","quantile",0.55,7.66875
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","47","quantile",0.6,7.975
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","47","quantile",0.65,8
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","47","quantile",0.7,8.0375
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","47","quantile",0.75,8.4125
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","47","quantile",0.8,8.8625
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","47","quantile",0.85,9
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","47","quantile",0.9,9
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","47","quantile",0.95,9.2125
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","47","quantile",0.975,9.6625
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","47","quantile",0.99,9.92125
2022-01-17,"1 wk ahead inc flu hosp","2022-01-23","47","point",NA,8
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","47","quantile",0.01,10.07875
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","47","quantile",0.025,10.3375
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","47","quantile",0.05,10.7875
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","47","quantile",0.1,11
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","47","quantile",0.15,11
2022-01-17,"2 wk ahead inc flu hosp	","2022-01-30","47","quantile",0.2,11
